Time;Source;Destination;Protocol;Length;Label
1.131.958;1921681011;192168103;0;42;1
1.131.959;1921681011;192168103;0;42;1
1.131.960;1921681011;192168103;0;42;1
1.131.961;1921681011;192168103;0;42;1
1.131.962;1921681011;192168103;0;42;1
1.131.963;1921681011;192168103;0;42;1
1.131.965;1921681011;192168103;0;42;1
1.131.966;1921681011;192168103;0;42;1
1.131.968;1921681011;192168103;0;42;1
1.131.968;1921681011;192168103;0;42;1
1.131.970;1921681011;192168103;0;42;1
1.131.971;1921681011;192168103;0;42;1
1.131.973;1921681011;192168103;0;42;1
1.131.973;1921681011;192168103;0;42;1
1.131.975;1921681011;192168103;0;42;1
1.131.976;1921681011;192168103;0;42;1
1.131.977;1921681011;192168103;0;42;1
1.131.978;1921681011;192168103;0;42;1
1.131.988;1921681011;192168103;0;42;1
1.131.989;1921681011;192168103;0;42;1
1.131.990;1921681011;192168103;0;42;1
1.131.991;1921681011;192168103;0;42;1
1.131.992;1921681011;192168103;0;42;1
1.131.993;1921681011;192168103;0;42;1
1.131.995;1921681011;192168103;0;42;1
1.131.996;1921681011;192168103;0;42;1
1.131.997;1921681011;192168103;0;42;1
1.131.998;1921681011;192168103;0;42;1
1.131.999;1921681011;192168103;0;42;1
1.132.000;1921681011;192168103;0;42;1
1.132.002;1921681011;192168103;0;42;1
1.132.002;1921681011;192168103;0;42;1
1.132.004;1921681011;192168103;0;42;1
1.132.005;1921681011;192168103;0;42;1
1.132.006;1921681011;192168103;0;42;1
1.132.007;1921681011;192168103;0;42;1
1.132.008;1921681011;192168103;0;42;1
1.132.009;1921681011;192168103;0;42;1
1.132.010;1921681011;192168103;0;42;1
1.132.011;1921681011;192168103;0;42;1
1.132.013;1921681011;192168103;0;42;1
1.132.014;1921681011;192168103;0;42;1
1.132.015;1921681011;192168103;0;42;1
1.132.016;1921681011;192168103;0;42;1
1.132.017;1921681011;192168103;0;42;1
1.132.018;1921681011;192168103;0;42;1
1.132.020;1921681011;192168103;0;42;1
1.132.021;1921681011;192168103;0;42;1
1.132.022;1921681011;192168103;0;42;1
1.132.023;1921681011;192168103;0;42;1
1.132.025;1921681011;192168103;0;42;1
1.132.025;1921681011;192168103;0;42;1
1.132.027;1921681011;192168103;0;42;1
1.132.028;1921681011;192168103;0;42;1
1.132.029;1921681011;192168103;0;42;1
1.132.030;1921681011;192168103;0;42;1
1.132.032;1921681011;192168103;0;42;1
1.132.032;1921681011;192168103;0;42;1
1.132.034;1921681011;192168103;0;42;1
1.132.036;1921681011;192168103;0;42;1
1.151.689;192168103;1921681011;0;42;1
1.153.207;192168103;1921681011;0;42;1
1.159.477;1921681011;192168103;0;42;1
1.159.483;1921681011;192168103;0;42;1
1.159.486;1921681011;192168103;0;42;1
1.159.489;1921681011;192168103;0;42;1
1.159.493;1921681011;192168103;0;42;1
1.159.496;1921681011;192168103;0;42;1
1.159.499;1921681011;192168103;0;42;1
1.159.500;1921681011;192168103;0;42;1
1.159.503;1921681011;192168103;0;42;1
1.159.504;1921681011;192168103;0;42;1
1.159.506;1921681011;192168103;0;42;1
1.159.507;1921681011;192168103;0;42;1
1.159.509;1921681011;192168103;0;42;1
1.159.510;1921681011;192168103;0;42;1
1.159.512;1921681011;192168103;0;42;1
1.159.513;1921681011;192168103;0;42;1
1.159.516;1921681011;192168103;0;42;1
1.159.517;1921681011;192168103;0;42;1
1.159.518;1921681011;192168103;0;42;1
1.159.521;1921681011;192168103;0;42;1
1.159.523;1921681011;192168103;0;42;1
1.159.524;1921681011;192168103;0;42;1
1.159.526;1921681011;192168103;0;42;1
1.159.535;1921681011;192168103;0;42;1
1.159.537;1921681011;192168103;0;42;1
1.159.538;1921681011;192168103;0;42;1
1.159.539;1921681011;192168103;0;42;1
1.159.540;1921681011;192168103;0;42;1
1.159.542;1921681011;192168103;0;42;1
1.159.543;1921681011;192168103;0;42;1
1.159.544;1921681011;192168103;0;42;1
1.159.545;1921681011;192168103;0;42;1
1.159.547;1921681011;192168103;0;42;1
1.159.548;1921681011;192168103;0;42;1
1.159.549;1921681011;192168103;0;42;1
1.159.550;1921681011;192168103;0;42;1
1.159.551;1921681011;192168103;0;42;1
1.159.552;1921681011;192168103;0;42;1
1.159.554;1921681011;192168103;0;42;1
1.159.555;1921681011;192168103;0;42;1
1.159.556;1921681011;192168103;0;42;1
1.159.557;1921681011;192168103;0;42;1
1.159.559;1921681011;192168103;0;42;1
1.159.559;1921681011;192168103;0;42;1
1.159.561;1921681011;192168103;0;42;1
1.159.562;1921681011;192168103;0;42;1
1.159.563;1921681011;192168103;0;42;1
1.159.564;1921681011;192168103;0;42;1
1.159.566;1921681011;192168103;0;42;1
1.159.566;1921681011;192168103;0;42;1
1.159.568;1921681011;192168103;0;42;1
1.159.569;1921681011;192168103;0;42;1
1.159.570;1921681011;192168103;0;42;1
1.159.571;1921681011;192168103;0;42;1
1.159.573;1921681011;192168103;0;42;1
1.159.575;1921681011;192168103;0;42;1
1.159.576;1921681011;192168103;0;42;1
1.159.577;1921681011;192168103;0;42;1
1.159.578;1921681011;192168103;0;42;1
1.159.580;1921681011;192168103;0;42;1
1.159.581;1921681011;192168103;0;42;1
1.159.582;1921681011;192168103;0;42;1
1.159.583;1921681011;192168103;0;42;1
1.159.585;1921681011;192168103;0;42;1
1.159.586;1921681011;192168103;0;42;1
1.159.587;1921681011;192168103;0;42;1
1.159.588;1921681011;192168103;0;42;1
1.159.590;1921681011;192168103;0;42;1
1.159.591;1921681011;192168103;0;42;1
1.159.592;1921681011;192168103;0;42;1
1.159.593;1921681011;192168103;0;42;1
1.159.594;1921681011;192168103;0;42;1
1.159.595;1921681011;192168103;0;42;1
1.159.597;1921681011;192168103;0;42;1
1.159.598;1921681011;192168103;0;42;1
1.159.599;1921681011;192168103;0;42;1
1.159.601;1921681011;192168103;0;42;1
1.159.603;1921681011;192168103;0;42;1
1.159.604;1921681011;192168103;0;42;1
1.159.605;1921681011;192168103;0;42;1
1.159.607;1921681011;192168103;0;42;1
1.159.607;1921681011;192168103;0;42;1
1.159.609;1921681011;192168103;0;42;1
1.159.610;1921681011;192168103;0;42;1
1.159.611;1921681011;192168103;0;42;1
1.159.612;1921681011;192168103;0;42;1
1.159.613;1921681011;192168103;0;42;1
1.159.614;1921681011;192168103;0;42;1
1.159.616;1921681011;192168103;0;42;1
1.159.617;1921681011;192168103;0;42;1
1.159.618;1921681011;192168103;0;42;1
1.159.619;1921681011;192168103;0;42;1
1.159.620;1921681011;192168103;0;42;1
1.159.621;1921681011;192168103;0;42;1
1.159.623;1921681011;192168103;0;42;1
1.159.624;1921681011;192168103;0;42;1
1.159.625;1921681011;192168103;0;42;1
1.159.626;1921681011;192168103;0;42;1
1.159.627;1921681011;192168103;0;42;1
1.159.628;1921681011;192168103;0;42;1
1.159.630;1921681011;192168103;0;42;1
1.159.631;1921681011;192168103;0;42;1
1.159.632;1921681011;192168103;0;42;1
1.159.633;1921681011;192168103;0;42;1
1.159.634;1921681011;192168103;0;42;1
1.159.635;1921681011;192168103;0;42;1
1.159.637;1921681011;192168103;0;42;1
1.159.638;1921681011;192168103;0;42;1
1.159.639;1921681011;192168103;0;42;1
1.159.640;1921681011;192168103;0;42;1
1.159.641;1921681011;192168103;0;42;1
1.159.642;1921681011;192168103;0;42;1
1.159.643;1921681011;192168103;0;42;1
1.159.644;1921681011;192168103;0;42;1
1.159.646;1921681011;192168103;0;42;1
1.159.647;1921681011;192168103;0;42;1
1.159.648;1921681011;192168103;0;42;1
1.159.649;1921681011;192168103;0;42;1
1.159.650;1921681011;192168103;0;42;1
1.159.651;1921681011;192168103;0;42;1
1.159.653;1921681011;192168103;0;42;1
1.159.654;1921681011;192168103;0;42;1
1.159.655;1921681011;192168103;0;42;1
1.159.656;1921681011;192168103;0;42;1
1.159.658;1921681011;192168103;0;42;1
1.159.659;1921681011;192168103;0;42;1
1.159.660;1921681011;192168103;0;42;1
1.159.661;1921681011;192168103;0;42;1
1.159.662;1921681011;192168103;0;42;1
1.159.663;1921681011;192168103;0;42;1
1.159.665;1921681011;192168103;0;42;1
1.159.666;1921681011;192168103;0;42;1
1.159.667;1921681011;192168103;0;42;1
1.159.668;1921681011;192168103;0;42;1
1.159.670;1921681011;192168103;0;42;1
1.159.670;1921681011;192168103;0;42;1
1.159.672;1921681011;192168103;0;42;1
1.159.673;1921681011;192168103;0;42;1
1.159.674;1921681011;192168103;0;42;1
1.159.675;1921681011;192168103;0;42;1
1.159.676;1921681011;192168103;0;42;1
1.159.677;1921681011;192168103;0;42;1
1.215.696;1921681011;192168103;0;42;1
1.215.712;1921681011;192168103;0;42;1
1.215.714;1921681011;192168103;0;42;1
1.215.716;1921681011;192168103;0;42;1
1.215.718;1921681011;192168103;0;42;1
1.215.720;1921681011;192168103;0;42;1
1.215.722;1921681011;192168103;0;42;1
1.215.724;1921681011;192168103;0;42;1
1.215.726;1921681011;192168103;0;42;1
1.215.729;1921681011;192168103;0;42;1
1.215.731;1921681011;192168103;0;42;1
1.215.733;1921681011;192168103;0;42;1
1.215.735;1921681011;192168103;0;42;1
1.215.737;1921681011;192168103;0;42;1
1.215.739;1921681011;192168103;0;42;1
1.215.741;1921681011;192168103;0;42;1
1.215.743;1921681011;192168103;0;42;1
1.215.745;1921681011;192168103;0;42;1
1.215.746;1921681011;192168103;0;42;1
1.215.748;1921681011;192168103;0;42;1
1.215.750;1921681011;192168103;0;42;1
1.215.762;1921681011;192168103;0;42;1
1.215.764;1921681011;192168103;0;42;1
1.215.771;1921681011;192168103;0;42;1
1.215.774;1921681011;192168103;0;42;1
1.215.779;1921681011;192168103;0;42;1
1.215.781;1921681011;192168103;0;42;1
1.215.786;1921681011;192168103;0;42;1
1.215.788;1921681011;192168103;0;42;1
1.215.792;1921681011;192168103;0;42;1
1.215.794;1921681011;192168103;0;42;1
1.215.798;1921681011;192168103;0;42;1
1.215.800;1921681011;192168103;0;42;1
1.215.811;1921681011;192168103;0;42;1
1.215.814;1921681011;192168103;0;42;1
1.215.816;1921681011;192168103;0;42;1
1.215.818;1921681011;192168103;0;42;1
1.215.820;1921681011;192168103;0;42;1
1.215.824;1921681011;192168103;0;42;1
1.215.826;1921681011;192168103;0;42;1
1.215.830;1921681011;192168103;0;42;1
1.215.833;1921681011;192168103;0;42;1
1.215.836;1921681011;192168103;0;42;1
1.215.839;1921681011;192168103;0;42;1
1.215.842;1921681011;192168103;0;42;1
1.215.844;1921681011;192168103;0;42;1
1.215.847;1921681011;192168103;0;42;1
1.215.850;1921681011;192168103;0;42;1
1.215.853;1921681011;192168103;0;42;1
1.215.855;1921681011;192168103;0;42;1
1.215.860;1921681011;192168103;0;42;1
1.215.862;1921681011;192168103;0;42;1
1.215.865;1921681011;192168103;0;42;1
1.215.867;1921681011;192168103;0;42;1
1.215.871;1921681011;192168103;0;42;1
1.215.873;1921681011;192168103;0;42;1
1.215.877;1921681011;192168103;0;42;1
1.215.880;1921681011;192168103;0;42;1
1.215.883;1921681011;192168103;0;42;1
1.215.885;1921681011;192168103;0;42;1
1.215.889;1921681011;192168103;0;42;1
1.215.891;1921681011;192168103;0;42;1
1.215.894;1921681011;192168103;0;42;1
1.215.896;1921681011;192168103;0;42;1
1.215.900;1921681011;192168103;0;42;1
1.215.902;1921681011;192168103;0;42;1
1.215.906;1921681011;192168103;0;42;1
1.215.909;1921681011;192168103;0;42;1
1.215.912;1921681011;192168103;0;42;1
1.215.914;1921681011;192168103;0;42;1
1.215.917;1921681011;192168103;0;42;1
1.215.920;1921681011;192168103;0;42;1
1.215.923;1921681011;192168103;0;42;1
1.215.925;1921681011;192168103;0;42;1
1.215.929;1921681011;192168103;0;42;1
1.215.931;1921681011;192168103;0;42;1
1.215.934;1921681011;192168103;0;42;1
1.215.936;1921681011;192168103;0;42;1
1.215.939;1921681011;192168103;0;42;1
1.215.941;1921681011;192168103;0;42;1
1.215.944;1921681011;192168103;0;42;1
1.215.946;1921681011;192168103;0;42;1
1.215.949;1921681011;192168103;0;42;1
1.215.951;1921681011;192168103;0;42;1
1.215.955;1921681011;192168103;0;42;1
1.215.957;1921681011;192168103;0;42;1
1.215.960;1921681011;192168103;0;42;1
1.215.962;1921681011;192168103;0;42;1
1.215.965;1921681011;192168103;0;42;1
1.215.967;1921681011;192168103;0;42;1
1.215.971;1921681011;192168103;0;42;1
1.215.973;1921681011;192168103;0;42;1
1.215.976;1921681011;192168103;0;42;1
1.215.978;1921681011;192168103;0;42;1
1.215.981;1921681011;192168103;0;42;1
1.215.983;1921681011;192168103;0;42;1
1.215.986;1921681011;192168103;0;42;1
1.215.988;1921681011;192168103;0;42;1
1.215.991;1921681011;192168103;0;42;1
1.215.994;1921681011;192168103;0;42;1
1.215.997;1921681011;192168103;0;42;1
1.215.999;1921681011;192168103;0;42;1
1.216.002;1921681011;192168103;0;42;1
1.216.004;1921681011;192168103;0;42;1
1.216.007;1921681011;192168103;0;42;1
1.216.009;1921681011;192168103;0;42;1
1.216.012;1921681011;192168103;0;42;1
1.216.016;1921681011;192168103;0;42;1
1.216.019;1921681011;192168103;0;42;1
1.216.021;1921681011;192168103;0;42;1
1.216.025;1921681011;192168103;0;42;1
1.216.027;1921681011;192168103;0;42;1
1.216.030;1921681011;192168103;0;42;1
1.216.032;1921681011;192168103;0;42;1
1.216.036;1921681011;192168103;0;42;1
1.216.038;1921681011;192168103;0;42;1
1.216.041;1921681011;192168103;0;42;1
1.216.043;1921681011;192168103;0;42;1
1.216.046;1921681011;192168103;0;42;1
1.216.048;1921681011;192168103;0;42;1
1.216.051;1921681011;192168103;0;42;1
1.216.053;1921681011;192168103;0;42;1
1.216.056;1921681011;192168103;0;42;1
1.216.058;1921681011;192168103;0;42;1
1.216.061;1921681011;192168103;0;42;1
1.216.063;1921681011;192168103;0;42;1
1.216.067;1921681011;192168103;0;42;1
1.216.069;1921681011;192168103;0;42;1
1.216.079;1921681011;192168103;0;42;1
1.216.084;1921681011;192168103;0;42;1
1.216.086;1921681011;192168103;0;42;1
1.216.088;1921681011;192168103;0;42;1
1.216.090;1921681011;192168103;0;42;1
1.216.092;1921681011;192168103;0;42;1
1.216.094;1921681011;192168103;0;42;1
1.216.096;1921681011;192168103;0;42;1
1.216.098;1921681011;192168103;0;42;1
1.216.099;1921681011;192168103;0;42;1
1.216.101;1921681011;192168103;0;42;1
1.216.103;1921681011;192168103;0;42;1
1.216.105;1921681011;192168103;0;42;1
1.216.107;1921681011;192168103;0;42;1
1.216.109;1921681011;192168103;0;42;1
1.216.111;1921681011;192168103;0;42;1
1.216.113;1921681011;192168103;0;42;1
1.216.115;1921681011;192168103;0;42;1
1.216.117;1921681011;192168103;0;42;1
1.217.325;192168103;1921681011;0;42;1
1.219.189;192168103;1921681011;0;42;1
1.241.318;192168103;1921681011;0;42;1
1.245.571;1921681011;192168103;0;42;1
1.245.581;1921681011;192168103;0;42;1
1.245.584;1921681011;192168103;0;42;1
1.245.586;1921681011;192168103;0;42;1
1.245.588;1921681011;192168103;0;42;1
1.245.590;1921681011;192168103;0;42;1
1.245.592;1921681011;192168103;0;42;1
1.245.594;1921681011;192168103;0;42;1
1.245.596;1921681011;192168103;0;42;1
1.245.598;1921681011;192168103;0;42;1
1.245.600;1921681011;192168103;0;42;1
1.245.602;1921681011;192168103;0;42;1
1.245.603;1921681011;192168103;0;42;1
1.245.605;1921681011;192168103;0;42;1
1.245.607;1921681011;192168103;0;42;1
1.245.609;1921681011;192168103;0;42;1
1.245.611;1921681011;192168103;0;42;1
1.245.613;1921681011;192168103;0;42;1
1.245.615;1921681011;192168103;0;42;1
1.245.617;1921681011;192168103;0;42;1
1.245.619;1921681011;192168103;0;42;1
1.245.622;1921681011;192168103;0;42;1
1.245.633;1921681011;192168103;0;42;1
1.245.635;1921681011;192168103;0;42;1
1.245.638;1921681011;192168103;0;42;1
1.245.643;1921681011;192168103;0;42;1
1.245.645;1921681011;192168103;0;42;1
1.245.650;1921681011;192168103;0;42;1
1.245.652;1921681011;192168103;0;42;1
1.245.657;1921681011;192168103;0;42;1
1.245.660;1921681011;192168103;0;42;1
1.245.664;1921681011;192168103;0;42;1
1.245.666;1921681011;192168103;0;42;1
1.245.670;1921681011;192168103;0;42;1
1.245.672;1921681011;192168103;0;42;1
1.245.676;1921681011;192168103;0;42;1
1.245.684;1921681011;192168103;0;42;1
1.245.688;1921681011;192168103;0;42;1
1.245.690;1921681011;192168103;0;42;1
1.245.692;1921681011;192168103;0;42;1
1.245.695;1921681011;192168103;0;42;1
1.245.697;1921681011;192168103;0;42;1
1.245.701;1921681011;192168103;0;42;1
1.245.703;1921681011;192168103;0;42;1
1.245.707;1921681011;192168103;0;42;1
1.245.709;1921681011;192168103;0;42;1
1.245.712;1921681011;192168103;0;42;1
1.245.714;1921681011;192168103;0;42;1
1.245.717;1921681011;192168103;0;42;1
1.245.719;1921681011;192168103;0;42;1
1.245.723;1921681011;192168103;0;42;1
1.245.725;1921681011;192168103;0;42;1
1.245.729;1921681011;192168103;0;42;1
1.245.731;1921681011;192168103;0;42;1
1.245.734;1921681011;192168103;0;42;1
1.245.736;1921681011;192168103;0;42;1
1.245.741;1921681011;192168103;0;42;1
1.245.743;1921681011;192168103;0;42;1
1.245.746;1921681011;192168103;0;42;1
1.245.748;1921681011;192168103;0;42;1
1.245.751;1921681011;192168103;0;42;1
1.245.753;1921681011;192168103;0;42;1
1.245.757;1921681011;192168103;0;42;1
1.245.759;1921681011;192168103;0;42;1
1.245.763;1921681011;192168103;0;42;1
1.245.765;1921681011;192168103;0;42;1
1.245.768;1921681011;192168103;0;42;1
1.245.770;1921681011;192168103;0;42;1
1.245.773;1921681011;192168103;0;42;1
1.245.776;1921681011;192168103;0;42;1
1.245.779;1921681011;192168103;0;42;1
1.245.781;1921681011;192168103;0;42;1
1.245.784;1921681011;192168103;0;42;1
1.245.786;1921681011;192168103;0;42;1
1.245.789;1921681011;192168103;0;42;1
1.245.791;1921681011;192168103;0;42;1
1.245.794;1921681011;192168103;0;42;1
1.245.796;1921681011;192168103;0;42;1
1.245.800;1921681011;192168103;0;42;1
1.245.806;1921681011;192168103;0;42;1
1.245.810;1921681011;192168103;0;42;1
1.245.812;1921681011;192168103;0;42;1
1.245.815;1921681011;192168103;0;42;1
1.245.817;1921681011;192168103;0;42;1
1.245.820;1921681011;192168103;0;42;1
1.245.822;1921681011;192168103;0;42;1
1.245.826;1921681011;192168103;0;42;1
1.245.828;1921681011;192168103;0;42;1
1.245.831;1921681011;192168103;0;42;1
1.245.833;1921681011;192168103;0;42;1
1.245.836;1921681011;192168103;0;42;1
1.245.838;1921681011;192168103;0;42;1
1.245.841;1921681011;192168103;0;42;1
1.245.843;1921681011;192168103;0;42;1
1.245.846;1921681011;192168103;0;42;1
1.245.848;1921681011;192168103;0;42;1
1.245.851;1921681011;192168103;0;42;1
1.245.853;1921681011;192168103;0;42;1
1.245.857;1921681011;192168103;0;42;1
1.245.859;1921681011;192168103;0;42;1
1.245.862;1921681011;192168103;0;42;1
1.245.864;1921681011;192168103;0;42;1
1.245.868;1921681011;192168103;0;42;1
1.245.870;1921681011;192168103;0;42;1
1.245.873;1921681011;192168103;0;42;1
1.245.875;1921681011;192168103;0;42;1
1.245.879;1921681011;192168103;0;42;1
1.245.881;1921681011;192168103;0;42;1
1.245.884;1921681011;192168103;0;42;1
1.245.886;1921681011;192168103;0;42;1
1.245.889;1921681011;192168103;0;42;1
1.245.891;1921681011;192168103;0;42;1
1.245.894;1921681011;192168103;0;42;1
1.245.896;1921681011;192168103;0;42;1
1.245.899;1921681011;192168103;0;42;1
1.245.901;1921681011;192168103;0;42;1
1.245.904;1921681011;192168103;0;42;1
1.245.906;1921681011;192168103;0;42;1
1.245.910;1921681011;192168103;0;42;1
1.245.912;1921681011;192168103;0;42;1
1.245.915;1921681011;192168103;0;42;1
1.245.917;1921681011;192168103;0;42;1
1.245.920;1921681011;192168103;0;42;1
1.245.923;1921681011;192168103;0;42;1
1.245.931;1921681011;192168103;0;42;1
1.245.935;1921681011;192168103;0;42;1
1.245.937;1921681011;192168103;0;42;1
1.245.940;1921681011;192168103;0;42;1
1.245.950;1921681011;192168103;0;42;1
1.245.954;1921681011;192168103;0;42;1
1.245.956;1921681011;192168103;0;42;1
1.245.959;1921681011;192168103;0;42;1
1.245.961;1921681011;192168103;0;42;1
1.245.965;1921681011;192168103;0;42;1
1.245.967;1921681011;192168103;0;42;1
1.245.970;1921681011;192168103;0;42;1
1.245.972;1921681011;192168103;0;42;1
1.245.975;1921681011;192168103;0;42;1
1.245.977;1921681011;192168103;0;42;1
1.245.980;1921681011;192168103;0;42;1
1.245.982;1921681011;192168103;0;42;1
1.245.986;1921681011;192168103;0;42;1
1.245.988;1921681011;192168103;0;42;1
1.245.991;1921681011;192168103;0;42;1
1.245.993;1921681011;192168103;0;42;1
1.245.997;1921681011;192168103;0;42;1
1.247.203;192168105;192168102;0;340;1
1.247.248;192168102;192168105;0;54;1
1.252.948;192168103;1921681011;0;42;1
1.254.815;192168103;1921681011;0;42;1
1.285.519;192168103;1921681011;0;42;1
1.289.002;192168103;1921681011;0;42;1
1.294.569;1921681011;192168103;0;42;1
1.294.581;1921681011;192168103;0;42;1
1.294.584;1921681011;192168103;0;42;1
1.294.586;1921681011;192168103;0;42;1
1.294.588;1921681011;192168103;0;42;1
1.294.590;1921681011;192168103;0;42;1
1.294.592;1921681011;192168103;0;42;1
1.294.594;1921681011;192168103;0;42;1
1.294.595;1921681011;192168103;0;42;1
1.294.597;1921681011;192168103;0;42;1
1.294.599;1921681011;192168103;0;42;1
1.294.601;1921681011;192168103;0;42;1
1.294.603;1921681011;192168103;0;42;1
1.294.605;1921681011;192168103;0;42;1
1.294.607;1921681011;192168103;0;42;1
1.294.609;1921681011;192168103;0;42;1
1.294.611;1921681011;192168103;0;42;1
1.294.613;1921681011;192168103;0;42;1
1.294.615;1921681011;192168103;0;42;1
1.294.617;1921681011;192168103;0;42;1
1.294.619;1921681011;192168103;0;42;1
1.294.621;1921681011;192168103;0;42;1
1.294.624;1921681011;192168103;0;42;1
1.294.626;1921681011;192168103;0;42;1
1.294.636;1921681011;192168103;0;42;1
1.294.638;1921681011;192168103;0;42;1
1.294.640;1921681011;192168103;0;42;1
1.294.645;1921681011;192168103;0;42;1
1.294.647;1921681011;192168103;0;42;1
1.294.652;1921681011;192168103;0;42;1
1.294.654;1921681011;192168103;0;42;1
1.294.658;1921681011;192168103;0;42;1
1.294.660;1921681011;192168103;0;42;1
1.294.664;1921681011;192168103;0;42;1
1.294.666;1921681011;192168103;0;42;1
1.294.668;1921681011;192168103;0;42;1
1.294.670;1921681011;192168103;0;42;1
1.294.672;1921681011;192168103;0;42;1
1.294.673;1921681011;192168103;0;42;1
1.294.675;1921681011;192168103;0;42;1
1.294.683;1921681011;192168103;0;42;1
1.294.685;1921681011;192168103;0;42;1
1.294.688;1921681011;192168103;0;42;1
1.294.690;1921681011;192168103;0;42;1
1.294.693;1921681011;192168103;0;42;1
1.294.695;1921681011;192168103;0;42;1
1.294.697;1921681011;192168103;0;42;1
1.294.699;1921681011;192168103;0;42;1
1.294.701;1921681011;192168103;0;42;1
1.294.703;1921681011;192168103;0;42;1
1.294.704;1921681011;192168103;0;42;1
1.294.706;1921681011;192168103;0;42;1
1.294.708;1921681011;192168103;0;42;1
1.294.710;1921681011;192168103;0;42;1
1.294.712;1921681011;192168103;0;42;1
1.294.714;1921681011;192168103;0;42;1
1.294.716;1921681011;192168103;0;42;1
1.294.719;1921681011;192168103;0;42;1
1.294.721;1921681011;192168103;0;42;1
1.294.723;1921681011;192168103;0;42;1
1.294.725;1921681011;192168103;0;42;1
1.294.727;1921681011;192168103;0;42;1
1.294.729;1921681011;192168103;0;42;1
1.294.731;1921681011;192168103;0;42;1
1.294.733;1921681011;192168103;0;42;1
1.294.735;1921681011;192168103;0;42;1
1.294.737;1921681011;192168103;0;42;1
1.294.739;1921681011;192168103;0;42;1
1.294.740;1921681011;192168103;0;42;1
1.294.742;1921681011;192168103;0;42;1
1.294.744;1921681011;192168103;0;42;1
1.294.747;1921681011;192168103;0;42;1
1.294.749;1921681011;192168103;0;42;1
1.294.751;1921681011;192168103;0;42;1
1.294.753;1921681011;192168103;0;42;1
1.294.755;1921681011;192168103;0;42;1
1.294.756;1921681011;192168103;0;42;1
1.294.758;1921681011;192168103;0;42;1
1.294.760;1921681011;192168103;0;42;1
1.294.762;1921681011;192168103;0;42;1
1.294.764;1921681011;192168103;0;42;1
1.294.766;1921681011;192168103;0;42;1
1.294.768;1921681011;192168103;0;42;1
1.294.770;1921681011;192168103;0;42;1
1.294.772;1921681011;192168103;0;42;1
1.294.774;1921681011;192168103;0;42;1
1.294.776;1921681011;192168103;0;42;1
1.294.778;1921681011;192168103;0;42;1
1.294.779;1921681011;192168103;0;42;1
1.294.782;1921681011;192168103;0;42;1
1.294.784;1921681011;192168103;0;42;1
1.294.786;1921681011;192168103;0;42;1
1.294.789;1921681011;192168103;0;42;1
1.294.791;1921681011;192168103;0;42;1
1.294.793;1921681011;192168103;0;42;1
1.294.794;1921681011;192168103;0;42;1
1.294.796;1921681011;192168103;0;42;1
1.294.798;1921681011;192168103;0;42;1
1.294.800;1921681011;192168103;0;42;1
1.294.801;1921681011;192168103;0;42;1
1.294.803;1921681011;192168103;0;42;1
1.294.805;1921681011;192168103;0;42;1
1.294.807;1921681011;192168103;0;42;1
1.294.809;1921681011;192168103;0;42;1
1.294.810;1921681011;192168103;0;42;1
1.294.812;1921681011;192168103;0;42;1
1.294.814;1921681011;192168103;0;42;1
1.294.816;1921681011;192168103;0;42;1
1.294.817;1921681011;192168103;0;42;1
1.294.819;1921681011;192168103;0;42;1
1.294.821;1921681011;192168103;0;42;1
1.294.823;1921681011;192168103;0;42;1
1.294.824;1921681011;192168103;0;42;1
1.294.826;1921681011;192168103;0;42;1
1.294.828;1921681011;192168103;0;42;1
1.294.830;1921681011;192168103;0;42;1
1.294.831;1921681011;192168103;0;42;1
1.294.833;1921681011;192168103;0;42;1
1.294.835;1921681011;192168103;0;42;1
1.294.837;1921681011;192168103;0;42;1
1.294.839;1921681011;192168103;0;42;1
1.294.840;1921681011;192168103;0;42;1
1.294.843;1921681011;192168103;0;42;1
1.294.845;1921681011;192168103;0;42;1
1.294.847;1921681011;192168103;0;42;1
1.294.849;1921681011;192168103;0;42;1
1.294.851;1921681011;192168103;0;42;1
1.294.853;1921681011;192168103;0;42;1
1.294.862;1921681011;192168103;0;42;1
1.294.864;1921681011;192168103;0;42;1
1.294.866;1921681011;192168103;0;42;1
1.294.869;1921681011;192168103;0;42;1
1.294.871;1921681011;192168103;0;42;1
1.294.873;1921681011;192168103;0;42;1
1.294.875;1921681011;192168103;0;42;1
1.294.878;1921681011;192168103;0;42;1
1.294.880;1921681011;192168103;0;42;1
1.294.882;1921681011;192168103;0;42;1
1.294.885;1921681011;192168103;0;42;1
1.294.887;1921681011;192168103;0;42;1
1.294.889;1921681011;192168103;0;42;1
1.294.890;1921681011;192168103;0;42;1
1.294.892;1921681011;192168103;0;42;1
1.300.824;192168103;1921681011;0;42;1
1.302.563;192168103;1921681011;0;42;1
1.323.040;192168103;1921681011;0;42;1
1.324.824;192168103;1921681011;0;42;1
1.324.839;192168103;1921681011;0;42;1
1.324.843;192168103;1921681011;0;42;1
1.324.848;192168103;1921681011;0;42;1
1.324.944;192168103;1921681011;0;42;1
1.324.951;192168103;1921681011;0;42;1
1.324.956;192168103;1921681011;0;42;1
1.324.960;192168103;1921681011;0;42;1
1.324.964;192168103;1921681011;0;42;1
1.336.194;1921681011;192168103;0;42;1
1.336.206;1921681011;192168103;0;42;1
1.336.209;1921681011;192168103;0;42;1
1.336.211;1921681011;192168103;0;42;1
